X,Y,Z,FALL,A,DX,DY,DZ,DA
14.73,0.92,3.79,0,15.237565422336996,0.0,0.0,0.0,0.0
14.23,0.84,3.75,0,14.739776117702739,-0.5,-0.08000000000000007,-0.040000000000000036,-0.4977893046342565
14.23,0.84,3.75,0,14.739776117702739,0.0,0.0,0.0,0.0
14.23,0.84,3.75,0,14.739776117702739,0.0,0.0,0.0,0.0
14.23,0.84,3.75,0,14.739776117702739,0.0,0.0,0.0,0.0
14.23,0.84,3.75,0,14.739776117702739,0.0,0.0,0.0,0.0
14.23,0.84,3.75,0,14.739776117702739,0.0,0.0,0.0,0.0
14.23,0.84,3.75,0,14.739776117702739,0.0,0.0,0.0,0.0
14.23,0.84,3.75,0,14.739776117702739,0.0,0.0,0.0,0.0
14.23,0.84,3.75,0,14.739776117702739,0.0,0.0,0.0,0.0
14.42,1.07,3.86,0,14.965991447278059,0.1899999999999995,0.2300000000000001,0.10999999999999988,0.22621532957531976
14.42,1.07,3.86,0,14.965991447278059,0.0,0.0,0.0,0.0
14.42,1.07,3.86,0,14.965991447278059,0.0,0.0,0.0,0.0
14.42,1.07,3.86,0,14.965991447278059,0.0,0.0,0.0,0.0
14.42,1.07,3.86,0,14.965991447278059,0.0,0.0,0.0,0.0
14.42,1.07,3.86,0,14.965991447278059,0.0,0.0,0.0,0.0
14.42,1.07,3.86,0,14.965991447278059,0.0,0.0,0.0,0.0
14.42,1.07,3.86,0,14.965991447278059,0.0,0.0,0.0,0.0
14.42,1.07,3.86,0,14.965991447278059,0.0,0.0,0.0,0.0
14.46,1.38,2.72,0,14.778173094127705,0.040000000000000924,0.30999999999999983,-1.1399999999999997,-0.18781835315035345
14.46,1.38,2.72,0,14.778173094127705,0.0,0.0,0.0,0.0
14.46,1.38,2.72,0,14.778173094127705,0.0,0.0,0.0,0.0
14.46,1.38,2.72,0,14.778173094127705,0.0,0.0,0.0,0.0
14.46,1.38,2.72,0,14.778173094127705,0.0,0.0,0.0,0.0
14.46,1.38,2.72,0,14.778173094127705,0.0,0.0,0.0,0.0
14.46,1.38,2.72,0,14.778173094127705,0.0,0.0,0.0,0.0
14.46,1.38,2.72,0,14.778173094127705,0.0,0.0,0.0,0.0
14.0,1.45,2.45,0,14.286532119447322,-0.46000000000000085,0.07000000000000006,-0.27,-0.4916409746803829
14.0,1.45,2.45,0,14.286532119447322,0.0,0.0,0.0,0.0
14.0,1.45,2.45,0,14.286532119447322,0.0,0.0,0.0,0.0
14.0,1.45,2.45,0,14.286532119447322,0.0,0.0,0.0,0.0
14.0,1.45,2.45,0,14.286532119447322,0.0,0.0,0.0,0.0
14.0,1.45,2.45,0,14.286532119447322,0.0,0.0,0.0,0.0
14.0,1.45,2.45,0,14.286532119447322,0.0,0.0,0.0,0.0
14.0,1.45,2.45,0,14.286532119447322,0.0,0.0,0.0,0.0
14.0,1.45,2.45,0,14.286532119447322,0.0,0.0,0.0,0.0
13.51,1.72,1.95,0,13.75794316022566,-0.4900000000000002,0.27,-0.5000000000000002,-0.528588959221663
13.51,1.72,1.95,0,13.75794316022566,0.0,0.0,0.0,0.0
13.51,1.72,1.95,0,13.75794316022566,0.0,0.0,0.0,0.0
13.51,1.72,1.95,0,13.75794316022566,0.0,0.0,0.0,0.0
13.51,1.72,1.95,0,13.75794316022566,0.0,0.0,0.0,0.0
13.51,1.72,1.95,0,13.75794316022566,0.0,0.0,0.0,0.0
13.51,1.72,1.95,0,13.75794316022566,0.0,0.0,0.0,0.0
13.51,1.72,1.95,0,13.75794316022566,0.0,0.0,0.0,0.0
13.51,1.72,1.95,0,13.75794316022566,0.0,0.0,0.0,0.0
13.16,0.99,2.79,0,13.488876899134338,-0.34999999999999964,-0.73,0.8400000000000001,-0.2690662610913215
13.16,0.99,2.79,0,13.488876899134338,0.0,0.0,0.0,0.0
13.16,0.99,2.79,0,13.488876899134338,0.0,0.0,0.0,0.0
13.16,0.99,2.79,0,13.488876899134338,0.0,0.0,0.0,0.0
13.16,0.99,2.79,0,13.488876899134338,0.0,0.0,0.0,0.0
13.16,0.99,2.79,0,13.488876899134338,0.0,0.0,0.0,0.0
13.16,0.99,2.79,0,13.488876899134338,0.0,0.0,0.0,0.0
13.16,0.99,2.79,0,13.488876899134338,0.0,0.0,0.0,0.0
13.62,1.84,2.64,0,13.99498481599748,0.4599999999999991,0.8500000000000001,-0.1499999999999999,0.5061079168631419
13.62,1.84,2.64,0,13.99498481599748,0.0,0.0,0.0,0.0
13.62,1.84,2.64,0,13.99498481599748,0.0,0.0,0.0,0.0
13.62,1.84,2.64,0,13.99498481599748,0.0,0.0,0.0,0.0
13.62,1.84,2.64,0,13.99498481599748,0.0,0.0,0.0,0.0
13.62,1.84,2.64,0,13.99498481599748,0.0,0.0,0.0,0.0
13.62,1.84,2.64,0,13.99498481599748,0.0,0.0,0.0,0.0
13.62,1.84,2.64,0,13.99498481599748,0.0,0.0,0.0,0.0
13.62,1.84,2.64,0,13.99498481599748,0.0,0.0,0.0,0.0
12.82,1.84,2.64,0,13.217700253826308,-0.7999999999999989,0.0,0.0,-0.7772845621711717
12.82,1.84,2.64,0,13.217700253826308,0.0,0.0,0.0,0.0
12.82,1.84,2.64,0,13.217700253826308,0.0,0.0,0.0,0.0
12.82,1.84,2.64,0,13.217700253826308,0.0,0.0,0.0,0.0
12.82,1.84,2.64,0,13.217700253826308,0.0,0.0,0.0,0.0
12.82,1.84,2.64,0,13.217700253826308,0.0,0.0,0.0,0.0
12.82,1.84,2.64,0,13.217700253826308,0.0,0.0,0.0,0.0
12.82,1.84,2.64,0,13.217700253826308,0.0,0.0,0.0,0.0
12.82,1.84,2.64,0,13.217700253826308,0.0,0.0,0.0,0.0
12.78,1.65,3.06,0,13.244413916817912,-0.040000000000000924,-0.19000000000000017,0.41999999999999993,0.026713662991603826
12.78,1.65,3.06,0,13.244413916817912,0.0,0.0,0.0,0.0
12.78,1.65,3.06,0,13.244413916817912,0.0,0.0,0.0,0.0
12.78,1.65,3.06,0,13.244413916817912,0.0,0.0,0.0,0.0
12.78,1.65,3.06,0,13.244413916817912,0.0,0.0,0.0,0.0
12.78,1.65,3.06,0,13.244413916817912,0.0,0.0,0.0,0.0
12.78,1.65,3.06,0,13.244413916817912,0.0,0.0,0.0,0.0
12.78,1.65,3.06,0,13.244413916817912,0.0,0.0,0.0,0.0
12.78,1.65,3.06,0,13.244413916817912,0.0,0.0,0.0,0.0
12.47,1.76,3.29,0,13.016243697780094,-0.3099999999999987,0.1100000000000001,0.22999999999999998,-0.22817021903781765
12.47,1.76,3.29,0,13.016243697780094,0.0,0.0,0.0,0.0
12.47,1.76,3.29,0,13.016243697780094,0.0,0.0,0.0,0.0
12.47,1.76,3.29,0,13.016243697780094,0.0,0.0,0.0,0.0
12.47,1.76,3.29,0,13.016243697780094,0.0,0.0,0.0,0.0
12.47,1.76,3.29,0,13.016243697780094,0.0,0.0,0.0,0.0
12.47,1.76,3.29,0,13.016243697780094,0.0,0.0,0.0,0.0
12.47,1.76,3.29,0,13.016243697780094,0.0,0.0,0.0,0.0
12.09,1.95,3.37,0,12.70147629214809,-0.3800000000000008,0.18999999999999995,0.08000000000000007,-0.3147674056320042
12.09,1.95,3.37,0,12.70147629214809,0.0,0.0,0.0,0.0
12.09,1.95,3.37,0,12.70147629214809,0.0,0.0,0.0,0.0
12.09,1.95,3.37,0,12.70147629214809,0.0,0.0,0.0,0.0
12.09,1.95,3.37,0,12.70147629214809,0.0,0.0,0.0,0.0
12.09,1.95,3.37,0,12.70147629214809,0.0,0.0,0.0,0.0
12.09,1.95,3.37,0,12.70147629214809,0.0,0.0,0.0,0.0
12.09,1.95,3.37,0,12.70147629214809,0.0,0.0,0.0,0.0
12.09,1.95,3.37,0,12.70147629214809,0.0,0.0,0.0,0.0
11.4,2.1,3.18,0,12.020083194387633,-0.6899999999999995,0.15000000000000013,-0.18999999999999995,-0.6813930977604574
11.4,2.1,3.18,0,12.020083194387633,0.0,0.0,0.0,0.0
11.4,2.1,3.18,0,12.020083194387633,0.0,0.0,0.0,0.0
11.4,2.1,3.18,0,12.020083194387633,0.0,0.0,0.0,0.0
11.4,2.1,3.18,0,12.020083194387633,0.0,0.0,0.0,0.0
11.4,2.1,3.18,0,12.020083194387633,0.0,0.0,0.0,0.0
11.4,2.1,3.18,0,12.020083194387633,0.0,0.0,0.0,0.0
11.4,2.1,3.18,0,12.020083194387633,0.0,0.0,0.0,0.0
11.4,2.1,3.18,0,12.020083194387633,0.0,0.0,0.0,0.0
11.32,1.91,2.56,0,11.761976874658442,-0.08000000000000007,-0.19000000000000017,-0.6200000000000001,-0.2581063197291904
11.32,1.91,2.56,0,11.761976874658442,0.0,0.0,0.0,0.0
11.32,1.91,2.56,0,11.761976874658442,0.0,0.0,0.0,0.0
11.32,1.91,2.56,0,11.761976874658442,0.0,0.0,0.0,0.0
11.32,1.91,2.56,0,11.761976874658442,0.0,0.0,0.0,0.0
11.32,1.91,2.56,0,11.761976874658442,0.0,0.0,0.0,0.0
11.32,1.91,2.56,0,11.761976874658442,0.0,0.0,0.0,0.0
11.32,1.91,2.56,0,11.761976874658442,0.0,0.0,0.0,0.0
11.1,2.6,2.26,0,11.62228893118735,-0.22000000000000064,0.6900000000000002,-0.30000000000000027,-0.1396879434710918
11.1,2.6,2.26,0,11.62228893118735,0.0,0.0,0.0,0.0
11.1,2.6,2.26,0,11.62228893118735,0.0,0.0,0.0,0.0
11.1,2.6,2.26,0,11.62228893118735,0.0,0.0,0.0,0.0
11.1,2.6,2.26,0,11.62228893118735,0.0,0.0,0.0,0.0
11.1,2.6,2.26,0,11.62228893118735,0.0,0.0,0.0,0.0
11.1,2.6,2.26,0,11.62228893118735,0.0,0.0,0.0,0.0
11.1,2.6,2.26,0,11.62228893118735,0.0,0.0,0.0,0.0
11.1,2.6,2.26,0,11.62228893118735,0.0,0.0,0.0,0.0
10.22,2.14,3.41,0,10.984357059018066,-0.879999999999999,-0.45999999999999996,1.1500000000000004,-0.6379318721692844
10.22,2.14,3.41,0,10.984357059018066,0.0,0.0,0.0,0.0
10.22,2.14,3.41,0,10.984357059018066,0.0,0.0,0.0,0.0
10.22,2.14,3.41,0,10.984357059018066,0.0,0.0,0.0,0.0
10.22,2.14,3.41,0,10.984357059018066,0.0,0.0,0.0,0.0
10.22,2.14,3.41,0,10.984357059018066,0.0,0.0,0.0,0.0
10.22,2.14,3.41,0,10.984357059018066,0.0,0.0,0.0,0.0
10.22,2.14,3.41,0,10.984357059018066,0.0,0.0,0.0,0.0
10.22,2.14,3.41,0,10.984357059018066,0.0,0.0,0.0,0.0
10.67,2.64,3.14,0,11.431452226204684,0.4499999999999993,0.5,-0.27,0.44709516718661746
10.67,2.64,3.14,0,11.431452226204684,0.0,0.0,0.0,0.0
10.67,2.64,3.14,0,11.431452226204684,0.0,0.0,0.0,0.0
10.67,2.64,3.14,0,11.431452226204684,0.0,0.0,0.0,0.0
10.67,2.64,3.14,0,11.431452226204684,0.0,0.0,0.0,0.0
10.67,2.64,3.14,0,11.431452226204684,0.0,0.0,0.0,0.0
10.67,2.64,3.14,0,11.431452226204684,0.0,0.0,0.0,0.0
10.67,2.64,3.14,0,11.431452226204684,0.0,0.0,0.0,0.0
10.67,2.64,3.14,0,11.431452226204684,0.0,0.0,0.0,0.0
9.76,2.91,2.49,0,10.484550538768937,-0.9100000000000001,0.27,-0.6499999999999999,-0.9469016874357461
9.76,2.91,2.49,0,10.484550538768937,0.0,0.0,0.0,0.0
9.76,2.91,2.49,0,10.484550538768937,0.0,0.0,0.0,0.0
9.76,2.91,2.49,0,10.484550538768937,0.0,0.0,0.0,0.0
9.76,2.91,2.49,0,10.484550538768937,0.0,0.0,0.0,0.0
9.76,2.91,2.49,0,10.484550538768937,0.0,0.0,0.0,0.0
9.76,2.91,2.49,0,10.484550538768937,0.0,0.0,0.0,0.0
9.76,2.91,2.49,0,10.484550538768937,0.0,0.0,0.0,0.0
9.14,3.1,2.18,0,9.894543951087387,-0.6199999999999992,0.18999999999999995,-0.31000000000000005,-0.5900065876815503
9.14,3.1,2.18,0,9.894543951087387,0.0,0.0,0.0,0.0
9.14,3.1,2.18,0,9.894543951087387,0.0,0.0,0.0,0.0
9.14,3.1,2.18,0,9.894543951087387,0.0,0.0,0.0,0.0
9.14,3.1,2.18,0,9.894543951087387,0.0,0.0,0.0,0.0
9.14,3.1,2.18,0,9.894543951087387,0.0,0.0,0.0,0.0
9.14,3.1,2.18,0,9.894543951087387,0.0,0.0,0.0,0.0
9.14,3.1,2.18,0,9.894543951087387,0.0,0.0,0.0,0.0
9.14,3.1,2.18,0,9.894543951087387,0.0,0.0,0.0,0.0
9.72,2.91,2.64,0,10.484087943164155,0.5800000000000001,-0.18999999999999995,0.45999999999999996,0.5895439920767682
9.72,2.91,2.64,0,10.484087943164155,0.0,0.0,0.0,0.0
9.72,2.91,2.64,0,10.484087943164155,0.0,0.0,0.0,0.0
9.72,2.91,2.64,0,10.484087943164155,0.0,0.0,0.0,0.0
9.72,2.91,2.64,0,10.484087943164155,0.0,0.0,0.0,0.0
9.72,2.91,2.64,0,10.484087943164155,0.0,0.0,0.0,0.0
9.72,2.91,2.64,0,10.484087943164155,0.0,0.0,0.0,0.0
9.72,2.91,2.64,0,10.484087943164155,0.0,0.0,0.0,0.0
9.72,2.91,2.64,0,10.484087943164155,0.0,0.0,0.0,0.0
10.22,2.26,3.25,0,10.95985857572989,0.5,-0.6500000000000004,0.6099999999999999,0.4757706325657338
10.22,2.26,3.25,0,10.95985857572989,0.0,0.0,0.0,0.0
10.22,2.26,3.25,0,10.95985857572989,0.0,0.0,0.0,0.0
10.22,2.26,3.25,0,10.95985857572989,0.0,0.0,0.0,0.0
10.22,2.26,3.25,0,10.95985857572989,0.0,0.0,0.0,0.0
10.22,2.26,3.25,0,10.95985857572989,0.0,0.0,0.0,0.0
10.22,2.26,3.25,0,10.95985857572989,0.0,0.0,0.0,0.0
10.22,2.26,3.25,0,10.95985857572989,0.0,0.0,0.0,0.0
10.22,2.26,3.25,0,10.95985857572989,0.0,0.0,0.0,0.0
11.59,1.68,1.99,0,11.878998274265385,1.3699999999999992,-0.5799999999999998,-1.26,0.9191396985354956
11.59,1.68,1.99,0,11.878998274265385,0.0,0.0,0.0,0.0
11.59,1.68,1.99,0,11.878998274265385,0.0,0.0,0.0,0.0
11.59,1.68,1.99,0,11.878998274265385,0.0,0.0,0.0,0.0
11.59,1.68,1.99,0,11.878998274265385,0.0,0.0,0.0,0.0
11.59,1.68,1.99,0,11.878998274265385,0.0,0.0,0.0,0.0
11.59,1.68,1.99,0,11.878998274265385,0.0,0.0,0.0,0.0
11.59,1.68,1.99,0,11.878998274265385,0.0,0.0,0.0,0.0
11.59,1.68,1.99,0,11.878998274265385,0.0,0.0,0.0,0.0
11.55,1.87,2.45,0,11.954158272333524,-0.03999999999999915,0.19000000000000017,0.4600000000000002,0.07515999806813944
11.55,1.87,2.45,0,11.954158272333524,0.0,0.0,0.0,0.0
11.55,1.87,2.45,0,11.954158272333524,0.0,0.0,0.0,0.0
11.55,1.87,2.45,0,11.954158272333524,0.0,0.0,0.0,0.0
11.55,1.87,2.45,0,11.954158272333524,0.0,0.0,0.0,0.0
11.55,1.87,2.45,0,11.954158272333524,0.0,0.0,0.0,0.0
11.55,1.87,2.45,0,11.954158272333524,0.0,0.0,0.0,0.0
11.55,1.87,2.45,0,11.954158272333524,0.0,0.0,0.0,0.0
10.56,2.6,0.96,0,10.917655425960284,-0.9900000000000002,0.73,-1.4900000000000002,-1.0365028463732404
10.56,2.6,0.96,0,10.917655425960284,0.0,0.0,0.0,0.0
10.56,2.6,0.96,0,10.917655425960284,0.0,0.0,0.0,0.0
10.56,2.6,0.96,0,10.917655425960284,0.0,0.0,0.0,0.0
10.56,2.6,0.96,0,10.917655425960284,0.0,0.0,0.0,0.0
10.56,2.6,0.96,0,10.917655425960284,0.0,0.0,0.0,0.0
10.56,2.6,0.96,0,10.917655425960284,0.0,0.0,0.0,0.0
10.56,2.6,0.96,0,10.917655425960284,0.0,0.0,0.0,0.0
10.56,2.6,0.96,0,10.917655425960284,0.0,0.0,0.0,0.0
9.83,2.56,1.07,0,10.214078519377066,-0.7300000000000004,-0.040000000000000036,0.1100000000000001,-0.7035769065832174
9.83,2.56,1.07,0,10.214078519377066,0.0,0.0,0.0,0.0
9.83,2.56,1.07,0,10.214078519377066,0.0,0.0,0.0,0.0
9.83,2.56,1.07,0,10.214078519377066,0.0,0.0,0.0,0.0
9.83,2.56,1.07,0,10.214078519377066,0.0,0.0,0.0,0.0
9.83,2.56,1.07,0,10.214078519377066,0.0,0.0,0.0,0.0
9.83,2.56,1.07,0,10.214078519377066,0.0,0.0,0.0,0.0
9.83,2.56,1.07,0,10.214078519377066,0.0,0.0,0.0,0.0
9.83,2.56,1.07,0,10.214078519377066,0.0,0.0,0.0,0.0
10.25,2.95,1.68,0,10.797564540209983,0.41999999999999993,0.3900000000000001,0.6099999999999999,0.5834860208329165
10.25,2.95,1.68,0,10.797564540209983,0.0,0.0,0.0,0.0
10.25,2.95,1.68,0,10.797564540209983,0.0,0.0,0.0,0.0
10.25,2.95,1.68,0,10.797564540209983,0.0,0.0,0.0,0.0
10.25,2.95,1.68,0,10.797564540209983,0.0,0.0,0.0,0.0
10.25,2.95,1.68,0,10.797564540209983,0.0,0.0,0.0,0.0
10.25,2.95,1.68,0,10.797564540209983,0.0,0.0,0.0,0.0
10.25,2.95,1.68,0,10.797564540209983,0.0,0.0,0.0,0.0
10.25,2.95,1.68,0,10.797564540209983,0.0,0.0,0.0,0.0
9.83,2.64,2.14,0,10.400870155905226,-0.41999999999999993,-0.31000000000000005,0.4600000000000002,-0.396694384304757
9.83,2.64,2.14,0,10.400870155905226,0.0,0.0,0.0,0.0
9.83,2.64,2.14,0,10.400870155905226,0.0,0.0,0.0,0.0
9.83,2.64,2.14,0,10.400870155905226,0.0,0.0,0.0,0.0
9.83,2.64,2.14,0,10.400870155905226,0.0,0.0,0.0,0.0
9.83,2.64,2.14,0,10.400870155905226,0.0,0.0,0.0,0.0
9.83,2.64,2.14,0,10.400870155905226,0.0,0.0,0.0,0.0
9.83,2.64,2.14,0,10.400870155905226,0.0,0.0,0.0,0.0
10.52,1.95,2.79,0,11.056988740158868,0.6899999999999995,-0.6900000000000002,0.6499999999999999,0.6561185842536421
10.52,1.95,2.79,0,11.056988740158868,0.0,0.0,0.0,0.0
10.52,1.95,2.79,0,11.056988740158868,0.0,0.0,0.0,0.0
10.52,1.95,2.79,0,11.056988740158868,0.0,0.0,0.0,0.0
10.52,1.95,2.79,0,11.056988740158868,0.0,0.0,0.0,0.0
10.52,1.95,2.79,0,11.056988740158868,0.0,0.0,0.0,0.0
10.52,1.95,2.79,0,11.056988740158868,0.0,0.0,0.0,0.0
10.52,1.95,2.79,0,11.056988740158868,0.0,0.0,0.0,0.0
10.52,1.95,2.79,0,11.056988740158868,0.0,0.0,0.0,0.0
11.06,2.33,3.63,0,11.871368918536733,0.5400000000000009,0.3800000000000001,0.8399999999999999,0.8143801783778652
11.06,2.33,3.63,0,11.871368918536733,0.0,0.0,0.0,0.0
11.06,2.33,3.63,0,11.871368918536733,0.0,0.0,0.0,0.0
11.06,2.33,3.63,0,11.871368918536733,0.0,0.0,0.0,0.0
11.06,2.33,3.63,0,11.871368918536733,0.0,0.0,0.0,0.0
11.06,2.33,3.63,0,11.871368918536733,0.0,0.0,0.0,0.0
11.06,2.33,3.63,0,11.871368918536733,0.0,0.0,0.0,0.0
11.06,2.33,3.63,0,11.871368918536733,0.0,0.0,0.0,0.0
11.06,2.33,3.63,0,11.871368918536733,0.0,0.0,0.0,0.0
10.52,2.41,1.87,0,10.953328261309435,-0.5400000000000009,0.08000000000000007,-1.7599999999999998,-0.9180406572272979
10.52,2.41,1.87,0,10.953328261309435,0.0,0.0,0.0,0.0
10.52,2.41,1.87,0,10.953328261309435,0.0,0.0,0.0,0.0
10.52,2.41,1.87,0,10.953328261309435,0.0,0.0,0.0,0.0
10.52,2.41,1.87,0,10.953328261309435,0.0,0.0,0.0,0.0
10.52,2.41,1.87,0,10.953328261309435,0.0,0.0,0.0,0.0
10.52,2.41,1.87,0,10.953328261309435,0.0,0.0,0.0,0.0
10.52,2.41,1.87,0,10.953328261309435,0.0,0.0,0.0,0.0
15.69,-3.14,-2.41,0,16.181588302759405,5.17,-5.550000000000001,-4.28,5.228260041449969
15.69,-3.14,-2.41,0,16.181588302759405,0.0,0.0,0.0,0.0
15.69,-3.14,-2.41,0,16.181588302759405,0.0,0.0,0.0,0.0
15.69,-3.14,-2.41,0,16.181588302759405,0.0,0.0,0.0,0.0
15.69,-3.14,-2.41,0,16.181588302759405,0.0,0.0,0.0,0.0
15.69,-3.14,-2.41,0,16.181588302759405,0.0,0.0,0.0,0.0
15.69,-3.14,-2.41,0,16.181588302759405,0.0,0.0,0.0,0.0
15.69,-3.14,-2.41,0,16.181588302759405,0.0,0.0,0.0,0.0
15.69,-3.14,-2.41,0,16.181588302759405,0.0,0.0,0.0,0.0
5.47,11.71,-0.73,0,12.945188295270178,-10.219999999999999,14.850000000000001,1.6800000000000002,-3.2364000074892267
5.47,11.71,-0.73,0,12.945188295270178,0.0,0.0,0.0,0.0
5.47,11.71,-0.73,0,12.945188295270178,0.0,0.0,0.0,0.0
5.47,11.71,-0.73,0,12.945188295270178,0.0,0.0,0.0,0.0
5.47,11.71,-0.73,0,12.945188295270178,0.0,0.0,0.0,0.0
5.47,11.71,-0.73,0,12.945188295270178,0.0,0.0,0.0,0.0
5.47,11.71,-0.73,0,12.945188295270178,0.0,0.0,0.0,0.0
5.47,11.71,-0.73,0,12.945188295270178,0.0,0.0,0.0,0.0
5.47,11.71,-0.73,0,12.945188295270178,0.0,0.0,0.0,0.0
2.14,6.89,5.28,0,8.940363527284559,-3.3299999999999996,-4.820000000000001,6.01,-4.004824767985619
2.14,6.89,5.28,0,8.940363527284559,0.0,0.0,0.0,0.0
2.14,6.89,5.28,0,8.940363527284559,0.0,0.0,0.0,0.0
2.14,6.89,5.28,0,8.940363527284559,0.0,0.0,0.0,0.0
2.14,6.89,5.28,0,8.940363527284559,0.0,0.0,0.0,0.0
2.14,6.89,5.28,0,8.940363527284559,0.0,0.0,0.0,0.0
2.14,6.89,5.28,0,8.940363527284559,0.0,0.0,0.0,0.0
2.14,6.89,5.28,0,8.940363527284559,0.0,0.0,0.0,0.0
2.14,6.89,5.28,0,8.940363527284559,0.0,0.0,0.0,0.0
0.61,-2.33,4.21,0,4.850268033830708,-1.5300000000000002,-9.219999999999999,-1.0700000000000003,-4.090095493453851
0.61,-2.33,4.21,0,4.850268033830708,0.0,0.0,0.0,0.0
0.61,-2.33,4.21,0,4.850268033830708,0.0,0.0,0.0,0.0
0.61,-2.33,4.21,0,4.850268033830708,0.0,0.0,0.0,0.0
0.61,-2.33,4.21,0,4.850268033830708,0.0,0.0,0.0,0.0
0.61,-2.33,4.21,0,4.850268033830708,0.0,0.0,0.0,0.0
0.61,-2.33,4.21,0,4.850268033830708,0.0,0.0,0.0,0.0
0.61,-2.33,4.21,0,4.850268033830708,0.0,0.0,0.0,0.0
13.47,0.23,1.42,0,13.54659366778232,12.860000000000001,2.56,-2.79,8.696325633951613
13.47,0.23,1.42,0,13.54659366778232,0.0,0.0,0.0,0.0
13.47,0.23,1.42,0,13.54659366778232,0.0,0.0,0.0,0.0
13.47,0.23,1.42,0,13.54659366778232,0.0,0.0,0.0,0.0
13.47,0.23,1.42,0,13.54659366778232,0.0,0.0,0.0,0.0
13.47,0.23,1.42,0,13.54659366778232,0.0,0.0,0.0,0.0
13.47,0.23,1.42,0,13.54659366778232,0.0,0.0,0.0,0.0
13.47,0.23,1.42,0,13.54659366778232,0.0,0.0,0.0,0.0
13.47,0.23,1.42,0,13.54659366778232,0.0,0.0,0.0,0.0
8.8,3.75,-2.98,0,10.019126708451191,-4.67,3.52,-4.4,-3.5274669593311287
8.8,3.75,-2.98,0,10.019126708451191,0.0,0.0,0.0,0.0
8.8,3.75,-2.98,0,10.019126708451191,0.0,0.0,0.0,0.0
8.8,3.75,-2.98,0,10.019126708451191,0.0,0.0,0.0,0.0
8.8,3.75,-2.98,0,10.019126708451191,0.0,0.0,0.0,0.0
8.8,3.75,-2.98,0,10.019126708451191,0.0,0.0,0.0,0.0
8.8,3.75,-2.98,0,10.019126708451191,0.0,0.0,0.0,0.0
8.8,3.75,-2.98,0,10.019126708451191,0.0,0.0,0.0,0.0
8.8,3.75,-2.98,0,10.019126708451191,0.0,0.0,0.0,0.0
4.71,3.44,-3.48,0,6.791767074922402,-4.090000000000001,-0.31000000000000005,-0.5,-3.2273596335287893
4.71,3.44,-3.48,0,6.791767074922402,0.0,0.0,0.0,0.0
4.71,3.44,-3.48,0,6.791767074922402,0.0,0.0,0.0,0.0
4.71,3.44,-3.48,0,6.791767074922402,0.0,0.0,0.0,0.0
4.71,3.44,-3.48,0,6.791767074922402,0.0,0.0,0.0,0.0
4.71,3.44,-3.48,0,6.791767074922402,0.0,0.0,0.0,0.0
4.71,3.44,-3.48,0,6.791767074922402,0.0,0.0,0.0,0.0
4.71,3.44,-3.48,0,6.791767074922402,0.0,0.0,0.0,0.0
4.71,3.44,-3.48,0,6.791767074922402,0.0,0.0,0.0,0.0
12.17,-0.57,3.44,0,12.659676141197295,7.46,-4.01,6.92,5.867909066274893
12.17,-0.57,3.44,0,12.659676141197295,0.0,0.0,0.0,0.0
12.17,-0.57,3.44,0,12.659676141197295,0.0,0.0,0.0,0.0
12.17,-0.57,3.44,0,12.659676141197295,0.0,0.0,0.0,0.0
12.17,-0.57,3.44,0,12.659676141197295,0.0,0.0,0.0,0.0
12.17,-0.57,3.44,0,12.659676141197295,0.0,0.0,0.0,0.0
12.17,-0.57,3.44,0,12.659676141197295,0.0,0.0,0.0,0.0
12.17,-0.57,3.44,0,12.659676141197295,0.0,0.0,0.0,0.0
12.17,-0.57,3.44,0,12.659676141197295,0.0,0.0,0.0,0.0
11.9,-0.19,1.91,0,12.053804378701358,-0.2699999999999996,0.37999999999999995,-1.53,-0.6058717624959371
11.9,-0.19,1.91,0,12.053804378701358,0.0,0.0,0.0,0.0
11.9,-0.19,1.91,0,12.053804378701358,0.0,0.0,0.0,0.0
11.9,-0.19,1.91,0,12.053804378701358,0.0,0.0,0.0,0.0
11.9,-0.19,1.91,0,12.053804378701358,0.0,0.0,0.0,0.0
11.9,-0.19,1.91,0,12.053804378701358,0.0,0.0,0.0,0.0
11.9,-0.19,1.91,0,12.053804378701358,0.0,0.0,0.0,0.0
11.9,-0.19,1.91,0,12.053804378701358,0.0,0.0,0.0,0.0
9.45,0.61,-2.53,0,9.80181105714653,-2.450000000000001,0.8,-4.4399999999999995,-2.251993321554828
9.45,0.61,-2.53,0,9.80181105714653,0.0,0.0,0.0,0.0
9.45,0.61,-2.53,0,9.80181105714653,0.0,0.0,0.0,0.0
9.45,0.61,-2.53,0,9.80181105714653,0.0,0.0,0.0,0.0
9.45,0.61,-2.53,0,9.80181105714653,0.0,0.0,0.0,0.0
9.45,0.61,-2.53,0,9.80181105714653,0.0,0.0,0.0,0.0
9.45,0.61,-2.53,0,9.80181105714653,0.0,0.0,0.0,0.0
9.45,0.61,-2.53,0,9.80181105714653,0.0,0.0,0.0,0.0
9.45,0.61,-2.53,0,9.80181105714653,0.0,0.0,0.0,0.0
13.01,-1.61,-0.65,0,13.125345709732754,3.5600000000000005,-2.22,1.88,3.3235346525862237
13.01,-1.61,-0.65,0,13.125345709732754,0.0,0.0,0.0,0.0
13.01,-1.61,-0.65,0,13.125345709732754,0.0,0.0,0.0,0.0
13.01,-1.61,-0.65,0,13.125345709732754,0.0,0.0,0.0,0.0
