X,Y,Z,FALL_HW,FALL_ML
9.87,2.83,-0.11,0,
9.87,2.83,-0.11,0,
9.87,2.83,-0.11,0,
9.87,2.83,-0.11,0,
9.87,2.83,-0.11,0,
9.87,2.83,-0.11,0,
9.87,2.83,-0.11,0,
9.87,2.83,-0.11,0,
9.87,2.83,-0.11,0,
10.29,2.64,0.04,0,
10.29,2.64,0.04,0,
10.29,2.64,0.04,0,
10.29,2.64,0.04,0,
10.29,2.64,0.04,0,
10.29,2.64,0.04,0,
10.29,2.64,0.04,0,
10.29,2.64,0.04,0,
10.29,2.64,0.04,0,
10.14,2.87,-0.69,0,
10.14,2.87,-0.69,0,
10.14,2.87,-0.69,0,
10.14,2.87,-0.69,0,
10.14,2.87,-0.69,0,
10.14,2.87,-0.69,0,
10.14,2.87,-0.69,0,
10.14,2.87,-0.69,0,
10.14,2.87,-0.69,0,
9.76,3.02,-0.54,0,
9.76,3.02,-0.54,0,
9.76,3.02,-0.54,0,
9.76,3.02,-0.54,0,
9.76,3.02,-0.54,0,
9.76,3.02,-0.54,0,
9.76,3.02,-0.54,0,
9.76,3.02,-0.54,0,
9.83,2.79,-0.42,0,
9.83,2.79,-0.42,0,
9.83,2.79,-0.42,0,
9.83,2.79,-0.42,0,
9.83,2.79,-0.42,0,
9.83,2.79,-0.42,0,
9.83,2.79,-0.42,0,
9.83,2.79,-0.42,0,
9.83,2.79,-0.42,0,
9.91,2.56,-0.08,0,
9.91,2.56,-0.08,0,
9.91,2.56,-0.08,0,
9.91,2.56,-0.08,0,
9.91,2.56,-0.08,0,
9.91,2.56,-0.08,0,
9.91,2.56,-0.08,0,
9.91,2.56,-0.08,0,
9.91,2.56,-0.08,0,
9.64,3.02,-0.69,0,
9.64,3.02,-0.69,0,
9.64,3.02,-0.69,0,
9.64,3.02,-0.69,0,
9.64,3.02,-0.69,0,
9.64,3.02,-0.69,0,
9.64,3.02,-0.69,0,
9.64,3.02,-0.69,0,
9.64,3.02,-0.69,0,
9.76,2.87,-0.19,0,
9.76,2.87,-0.19,0,
9.76,2.87,-0.19,0,
9.76,2.87,-0.19,0,
9.76,2.87,-0.19,0,
9.76,2.87,-0.19,0,
9.76,2.87,-0.19,0,
9.76,2.87,-0.19,0,
9.76,2.87,-0.19,0,
10.02,3.21,-0.27,0,
10.02,3.21,-0.27,0,
10.02,3.21,-0.27,0,
10.02,3.21,-0.27,0,
10.02,3.21,-0.27,0,
10.02,3.21,-0.27,0,
10.02,3.21,-0.27,0,
10.02,3.21,-0.27,0,
10.02,3.21,-0.27,0,
8.95,2.87,-0.15,0,
8.95,2.87,-0.15,0,
8.95,2.87,-0.15,0,
8.95,2.87,-0.15,0,
8.95,2.87,-0.15,0,
8.95,2.87,-0.15,0,
8.95,2.87,-0.15,0,
8.95,2.87,-0.15,0,
9.49,2.72,0.23,0,
9.49,2.72,0.23,0,
9.49,2.72,0.23,0,
9.49,2.72,0.23,0,
9.49,2.72,0.23,0,
9.49,2.72,0.23,0,
9.49,2.72,0.23,0,
9.49,2.72,0.23,0,
9.49,2.72,0.23,0,
9.76,2.83,-0.42,0,
9.76,2.83,-0.42,0,
9.76,2.83,-0.42,0,
9.76,2.83,-0.42,0,
9.76,2.83,-0.42,0,
9.76,2.83,-0.42,0,
9.76,2.83,-0.42,0,
9.76,2.83,-0.42,0,
9.76,2.83,-0.42,0,
9.87,2.49,-0.23,0,
9.87,2.49,-0.23,0,
9.87,2.49,-0.23,0,0
9.87,2.49,-0.23,0,
9.87,2.49,-0.23,0,
9.87,2.49,-0.23,0,
9.87,2.49,-0.23,0,
9.87,2.49,-0.23,0,
9.87,2.49,-0.23,0,
9.76,2.26,0.23,0,
9.76,2.26,0.23,0,
9.76,2.26,0.23,0,
9.76,2.26,0.23,0,
9.76,2.26,0.23,0,
9.76,2.26,0.23,0,
9.76,2.26,0.23,0,
9.76,2.26,0.23,0,
9.76,2.26,0.23,0,
10.18,2.68,-0.19,0,
10.18,2.68,-0.19,0,
10.18,2.68,-0.19,0,
10.18,2.68,-0.19,0,
10.18,2.68,-0.19,0,
10.18,2.68,-0.19,0,
10.18,2.68,-0.19,0,
10.18,2.68,-0.19,0,
10.18,2.68,-0.19,0,
9.99,2.6,-0.34,0,
9.99,2.6,-0.34,0,
9.99,2.6,-0.34,0,
9.99,2.6,-0.34,0,
9.99,2.6,-0.34,0,
9.99,2.6,-0.34,0,
9.99,2.6,-0.34,0,
9.99,2.6,-0.34,0,
9.99,2.6,-0.34,0,
9.83,2.49,-0.19,0,
9.83,2.49,-0.19,0,
9.83,2.49,-0.19,0,
9.83,2.49,-0.19,0,
9.83,2.49,-0.19,0,
9.83,2.49,-0.19,0,
9.83,2.49,-0.19,0,
9.83,2.49,-0.19,0,
9.64,2.41,-0.15,0,
9.64,2.41,-0.15,0,
9.64,2.41,-0.15,0,
9.64,2.41,-0.15,0,
9.64,2.41,-0.15,0,
9.64,2.41,-0.15,0,
9.64,2.41,-0.15,0,
9.64,2.41,-0.15,0,
9.64,2.41,-0.15,0,
9.37,2.6,-0.11,0,
9.37,2.6,-0.11,0,
9.37,2.6,-0.11,0,
9.37,2.6,-0.11,0,
9.37,2.6,-0.11,0,
9.37,2.6,-0.11,0,
9.37,2.6,-0.11,0,
9.37,2.6,-0.11,0,
9.37,2.6,-0.11,0,
9.56,2.49,-0.04,0,
9.56,2.49,-0.04,0,
9.56,2.49,-0.04,0,
9.56,2.49,-0.04,0,
9.56,2.49,-0.04,0,
9.56,2.49,-0.04,0,
9.56,2.49,-0.04,0,
9.56,2.49,-0.04,0,
9.56,2.49,-0.04,0,
9.6,2.37,0.11,0,
9.6,2.37,0.11,0,
9.6,2.37,0.11,0,
9.6,2.37,0.11,0,
9.6,2.37,0.11,0,
9.6,2.37,0.11,0,
9.6,2.37,0.11,0,
9.6,2.37,0.11,0,
9.6,2.37,0.11,0,
9.14,2.75,-0.57,0,
9.14,2.75,-0.57,0,
9.14,2.75,-0.57,0,
9.14,2.75,-0.57,0,
9.14,2.75,-0.57,0,
9.14,2.75,-0.57,0,
9.14,2.75,-0.57,0,
9.14,2.75,-0.57,0,
9.14,2.75,-0.57,0,
9.34,2.75,-0.11,0,
9.34,2.75,-0.11,0,
9.34,2.75,-0.11,0,
9.34,2.75,-0.11,0,
9.34,2.75,-0.11,0,
9.34,2.75,-0.11,0,
9.34,2.75,-0.11,0,
9.34,2.75,-0.11,0,
9.45,2.68,-0.46,0,
9.45,2.68,-0.46,0,
9.45,2.68,-0.46,0,
9.45,2.68,-0.46,0,
9.45,2.68,-0.46,0,
9.45,2.68,-0.46,0,
9.45,2.68,-0.46,0,
9.45,2.68,-0.46,0,
9.45,2.68,-0.46,0,
9.68,2.49,0.08,0,
9.68,2.49,0.08,0,
9.68,2.49,0.08,0,
9.68,2.49,0.08,0,
9.68,2.49,0.08,0,
9.68,2.49,0.08,0,
9.68,2.49,0.08,0,
9.68,2.49,0.08,0,
9.68,2.49,0.08,0,
9.87,2.53,0.04,0,
9.87,2.53,0.04,0,
9.87,2.53,0.04,0,
9.87,2.53,0.04,0,
9.87,2.53,0.04,0,
9.87,2.53,0.04,0,
9.87,2.53,0.04,0,
9.87,2.53,0.04,0,
9.87,2.53,0.04,0,
10.52,2.53,0.19,0,
10.52,2.53,0.19,0,
10.52,2.53,0.19,0,
10.52,2.53,0.19,0,
10.52,2.53,0.19,0,
10.52,2.53,0.19,0,
10.52,2.53,0.19,0,
10.52,2.53,0.19,0,
10.52,2.53,0.19,0,
10.87,2.6,-0.27,0,
10.87,2.6,-0.27,0,
10.87,2.6,-0.27,0,
10.87,2.6,-0.27,0,
10.87,2.6,-0.27,0,
10.87,2.6,-0.27,0,
10.87,2.6,-0.27,0,
10.87,2.6,-0.27,0,
10.87,2.6,-0.27,0,
10.9,2.14,0.27,0,
10.9,2.14,0.27,0,
10.9,2.14,0.27,0,
10.9,2.14,0.27,0,
10.9,2.14,0.27,0,
10.9,2.14,0.27,0,
10.9,2.14,0.27,0,
10.9,2.14,0.27,0,
10.67,2.22,0.0,0,
10.67,2.22,0.0,0,
10.67,2.22,0.0,0,0
10.67,2.22,0.0,0,
10.67,2.22,0.0,0,
10.67,2.22,0.0,0,
10.67,2.22,0.0,0,
10.67,2.22,0.0,0,
10.67,2.22,0.0,0,
11.25,2.26,0.04,0,
11.25,2.26,0.04,0,
11.25,2.26,0.04,0,
11.25,2.26,0.04,0,
11.25,2.26,0.04,0,
11.25,2.26,0.04,0,
11.25,2.26,0.04,0,
11.25,2.26,0.04,0,
11.25,2.26,0.04,0,
10.71,1.91,0.69,0,
10.71,1.91,0.69,0,
10.71,1.91,0.69,0,
10.71,1.91,0.69,0,
10.71,1.91,0.69,0,
10.71,1.91,0.69,0,
10.71,1.91,0.69,0,
10.71,1.91,0.69,0,
10.71,1.91,0.69,0,
10.83,2.18,0.57,0,
10.83,2.18,0.57,0,
10.83,2.18,0.57,0,
10.83,2.18,0.57,0,
10.83,2.18,0.57,0,
10.83,2.18,0.57,0,
10.83,2.18,0.57,0,
10.83,2.18,0.57,0,
10.83,2.18,0.57,0,
10.52,2.18,0.69,0,
10.52,2.18,0.69,0,
10.52,2.18,0.69,0,
10.52,2.18,0.69,0,
10.52,2.18,0.69,0,
10.52,2.18,0.69,0,
10.52,2.18,0.69,0,
10.52,2.18,0.69,0,
9.99,2.45,0.31,0,
9.99,2.45,0.31,0,
9.99,2.45,0.31,0,
9.99,2.45,0.31,0,
9.99,2.45,0.31,0,
9.99,2.45,0.31,0,
9.99,2.45,0.31,0,
9.99,2.45,0.31,0,
9.99,2.45,0.31,0,
10.18,2.22,0.57,0,
10.18,2.22,0.57,0,
10.18,2.22,0.57,0,
10.18,2.22,0.57,0,
10.18,2.22,0.57,0,
10.18,2.22,0.57,0,
10.18,2.22,0.57,0,
10.18,2.22,0.57,0,
10.18,2.22,0.57,0,
10.1,2.68,-0.31,0,
10.1,2.68,-0.31,0,
10.1,2.68,-0.31,0,
10.1,2.68,-0.31,0,
10.1,2.68,-0.31,0,
10.1,2.68,-0.31,0,
10.1,2.68,-0.31,0,
10.1,2.68,-0.31,0,
10.1,2.68,-0.31,0,
9.95,2.6,-0.11,0,
9.95,2.6,-0.11,0,
9.95,2.6,-0.11,0,
9.95,2.6,-0.11,0,
9.95,2.6,-0.11,0,
9.95,2.6,-0.11,0,
9.95,2.6,-0.11,0,
9.95,2.6,-0.11,0,
9.95,2.6,-0.11,0,
9.68,2.72,0.11,0,
9.68,2.72,0.11,0,
9.68,2.72,0.11,0,
9.68,2.72,0.11,0,
9.68,2.72,0.11,0,
9.68,2.72,0.11,0,
9.68,2.72,0.11,0,
9.68,2.72,0.11,0,
9.99,2.72,-0.15,0,
9.99,2.72,-0.15,0,
9.99,2.72,-0.15,0,
9.99,2.72,-0.15,0,
9.99,2.72,-0.15,0,
9.99,2.72,-0.15,0,
9.99,2.72,-0.15,0,
9.99,2.72,-0.15,0,
9.99,2.72,-0.15,0,
9.87,2.37,0.5,0,
9.87,2.37,0.5,0,
9.87,2.37,0.5,0,
9.87,2.37,0.5,0,
9.87,2.37,0.5,0,
9.87,2.37,0.5,0,
9.87,2.37,0.5,0,
9.87,2.37,0.5,0,
9.87,2.37,0.5,0,
10.02,2.14,0.31,0,
10.02,2.14,0.31,0,
10.02,2.14,0.31,0,
10.02,2.14,0.31,0,
10.02,2.14,0.31,0,
10.02,2.14,0.31,0,
10.02,2.14,0.31,0,
10.02,2.14,0.31,0,
10.02,2.14,0.31,0,
10.18,2.33,-0.04,0,
10.18,2.33,-0.04,0,
10.18,2.33,-0.04,0,
10.18,2.33,-0.04,0,
10.18,2.33,-0.04,0,
10.18,2.33,-0.04,0,
10.18,2.33,-0.04,0,
10.18,2.33,-0.04,0,
10.18,2.33,-0.04,0,
10.1,2.14,0.27,0,
10.1,2.14,0.27,0,
10.1,2.14,0.27,0,
10.1,2.14,0.27,0,
10.1,2.14,0.27,0,
10.1,2.14,0.27,0,
10.1,2.14,0.27,0,
10.1,2.14,0.27,0,
9.49,2.41,0.27,0,
9.49,2.41,0.27,0,
9.49,2.41,0.27,0,
9.49,2.41,0.27,0,
9.49,2.41,0.27,0,
9.49,2.41,0.27,0,
9.49,2.41,0.27,0,
9.49,2.41,0.27,0,
9.49,2.41,0.27,0,
9.41,2.87,-0.31,0,
9.41,2.87,-0.31,0,
9.41,2.87,-0.31,0,
9.41,2.87,-0.31,0,
9.41,2.87,-0.31,0,
9.41,2.87,-0.31,0,
9.41,2.87,-0.31,0,
9.41,2.87,-0.31,0,
9.41,2.87,-0.31,0,
9.22,2.75,-0.19,0,
9.22,2.75,-0.19,0,
9.22,2.75,-0.19,0,0
9.22,2.75,-0.19,0,
9.22,2.75,-0.19,0,
9.22,2.75,-0.19,0,
9.22,2.75,-0.19,0,
9.22,2.75,-0.19,0,
9.22,2.75,-0.19,0,
9.18,2.6,-0.31,0,
9.18,2.6,-0.31,0,
9.18,2.6,-0.31,0,
9.18,2.6,-0.31,0,
9.18,2.6,-0.31,0,
9.18,2.6,-0.31,0,
9.18,2.6,-0.31,0,
9.18,2.6,-0.31,0,
9.18,2.6,-0.31,0,
9.14,2.64,-0.19,0,
9.14,2.64,-0.19,0,
9.14,2.64,-0.19,0,
9.14,2.64,-0.19,0,
9.14,2.64,-0.19,0,
9.14,2.64,-0.19,0,
9.14,2.64,-0.19,0,
9.14,2.64,-0.19,0,
9.14,2.64,-0.19,0,
9.22,2.83,-0.19,0,
9.22,2.83,-0.19,0,
9.22,2.83,-0.19,0,
9.22,2.83,-0.19,0,
9.22,2.83,-0.19,0,
9.22,2.83,-0.19,0,
9.22,2.83,-0.19,0,
9.22,2.83,-0.19,0,
9.56,2.95,-0.73,0,
9.56,2.95,-0.73,0,
9.56,2.95,-0.73,0,
9.56,2.95,-0.73,0,
9.56,2.95,-0.73,0,
9.56,2.95,-0.73,0,
9.56,2.95,-0.73,0,
9.56,2.95,-0.73,0,
9.56,2.95,-0.73,0,
9.34,2.6,-0.31,0,
9.34,2.6,-0.31,0,
9.34,2.6,-0.31,0,
9.34,2.6,-0.31,0,
9.34,2.6,-0.31,0,
9.34,2.6,-0.31,0,
9.34,2.6,-0.31,0,
9.34,2.6,-0.31,0,
9.34,2.6,-0.31,0,
9.34,2.68,0.08,0,
9.34,2.68,0.08,0,
9.34,2.68,0.08,0,
9.34,2.68,0.08,0,
9.34,2.68,0.08,0,
9.34,2.68,0.08,0,
9.34,2.68,0.08,0,
9.34,2.68,0.08,0,
9.34,2.68,0.08,0,
9.64,2.87,-0.04,0,
9.64,2.87,-0.04,0,
9.64,2.87,-0.04,0,
9.64,2.87,-0.04,0,
9.64,2.87,-0.04,0,
9.64,2.87,-0.04,0,
9.64,2.87,-0.04,0,
9.64,2.87,-0.04,0,
9.64,2.87,-0.04,0,
9.79,2.56,-0.23,0,
9.79,2.56,-0.23,0,
9.79,2.56,-0.23,0,
9.79,2.56,-0.23,0,
9.79,2.56,-0.23,0,
9.79,2.56,-0.23,0,
9.79,2.56,-0.23,0,
9.79,2.56,-0.23,0,
9.79,2.56,-0.23,0,
9.53,2.83,-0.61,0,
9.53,2.83,-0.61,0,
9.53,2.83,-0.61,0,
9.53,2.83,-0.61,0,
9.53,2.83,-0.61,0,
9.53,2.83,-0.61,0,
9.53,2.83,-0.61,0,
9.53,2.83,-0.61,0,
9.53,2.83,-0.61,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.91,2.07,0.46,0,
9.91,2.07,0.46,0,
9.91,2.07,0.46,0,
9.91,2.07,0.46,0,
9.91,2.07,0.46,0,
9.91,2.07,0.46,0,
9.91,2.07,0.46,0,
9.91,2.07,0.46,0,
9.91,2.07,0.46,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.83,2.1,0.34,0,
9.56,2.33,-0.19,0,
9.56,2.33,-0.19,0,
9.56,2.33,-0.19,0,
9.56,2.33,-0.19,0,
9.56,2.33,-0.19,0,
9.56,2.33,-0.19,0,
9.56,2.33,-0.19,0,
9.56,2.33,-0.19,0,
9.56,2.33,-0.19,0,
9.41,2.56,-0.15,0,
9.41,2.56,-0.15,0,
9.41,2.56,-0.15,0,
9.41,2.56,-0.15,0,
9.41,2.56,-0.15,0,
9.41,2.56,-0.15,0,
9.41,2.56,-0.15,0,
9.41,2.56,-0.15,0,
9.41,2.56,-0.15,0,
9.07,2.53,-0.38,0,
9.07,2.53,-0.38,0,
9.07,2.53,-0.38,0,
9.07,2.53,-0.38,0,
9.07,2.53,-0.38,0,
9.07,2.53,-0.38,0,
9.07,2.53,-0.38,0,
9.07,2.53,-0.38,0,
9.07,2.53,-0.38,0,
9.22,1.87,0.0,0,
9.22,1.87,0.0,0,
9.22,1.87,0.0,0,
9.22,1.87,0.0,0,
9.22,1.87,0.0,0,
9.22,1.87,0.0,0,
9.22,1.87,0.0,0,
9.22,1.87,0.0,0,
9.22,1.87,0.0,0,
9.53,1.8,0.38,0,
9.53,1.8,0.38,0,0
9.53,1.8,0.38,0,
9.53,1.8,0.38,0,
9.53,1.8,0.38,0,
9.53,1.8,0.38,0,
9.53,1.8,0.38,0,
9.53,1.8,0.38,0,
9.53,1.8,0.38,0,
9.3,2.3,0.0,0,
9.3,2.3,0.0,0,
9.3,2.3,0.0,0,
9.3,2.3,0.0,0,
9.3,2.3,0.0,0,
9.3,2.3,0.0,0,
9.3,2.3,0.0,0,
9.3,2.3,0.0,0,
9.3,2.3,0.0,0,
9.76,2.14,0.57,0,
9.76,2.14,0.57,0,
9.76,2.14,0.57,0,
9.76,2.14,0.57,0,
9.76,2.14,0.57,0,
9.76,2.14,0.57,0,
9.76,2.14,0.57,0,
9.76,2.14,0.57,0,
9.76,2.14,0.57,0,
9.53,1.99,0.54,0,
9.53,1.99,0.54,0,
9.53,1.99,0.54,0,
9.53,1.99,0.54,0,
9.53,1.99,0.54,0,
9.53,1.99,0.54,0,
9.53,1.99,0.54,0,
9.53,1.99,0.54,0,
9.53,1.99,0.54,0,
9.6,1.72,0.46,0,
9.6,1.72,0.46,0,
9.6,1.72,0.46,0,
9.6,1.72,0.46,0,
9.6,1.72,0.46,0,
9.6,1.72,0.46,0,
9.6,1.72,0.46,0,
9.6,1.72,0.46,0,
9.6,1.72,0.46,0,
8.72,1.61,0.84,0,
8.72,1.61,0.84,0,
8.72,1.61,0.84,0,
8.72,1.61,0.84,0,
8.72,1.61,0.84,0,
8.72,1.61,0.84,0,
8.72,1.61,0.84,0,
8.72,1.61,0.84,0,
8.26,2.22,0.23,0,
8.26,2.22,0.23,0,
8.26,2.22,0.23,0,
8.26,2.22,0.23,0,
8.26,2.22,0.23,0,
8.26,2.22,0.23,0,
8.26,2.22,0.23,0,
8.26,2.22,0.23,0,
8.26,2.22,0.23,0,
6.96,0.92,1.57,0,
6.96,0.92,1.57,0,
6.96,0.92,1.57,0,
6.96,0.92,1.57,0,
6.96,0.92,1.57,0,
6.96,0.92,1.57,0,
6.96,0.92,1.57,0,
6.96,0.92,1.57,0,
6.96,0.92,1.57,0,
6.39,0.5,1.87,0,
6.39,0.5,1.87,0,
6.39,0.5,1.87,0,
6.39,0.5,1.87,0,
6.39,0.5,1.87,0,
6.39,0.5,1.87,0,
6.39,0.5,1.87,0,
6.39,0.5,1.87,0,
6.39,0.5,1.87,0,
5.89,0.23,2.07,0,
5.89,0.23,2.07,0,
5.89,0.23,2.07,0,
5.89,0.23,2.07,0,
5.89,0.23,2.07,0,
5.89,0.23,2.07,0,
5.89,0.23,2.07,0,
5.89,0.23,2.07,0,
5.89,0.23,2.07,0,
5.51,0.69,2.18,0,
5.51,0.69,2.18,0,
5.51,0.69,2.18,0,
5.51,0.69,2.18,0,
5.51,0.69,2.18,0,
5.51,0.69,2.18,0,
5.51,0.69,2.18,0,
5.51,0.69,2.18,0,
5.51,0.69,2.18,0,
4.94,1.03,2.18,0,
4.94,1.03,2.18,0,
4.94,1.03,2.18,0,
4.94,1.03,2.18,0,
4.94,1.03,2.18,0,
4.94,1.03,2.18,0,
4.94,1.03,2.18,0,
4.94,1.03,2.18,0,
4.94,1.03,2.18,0,
3.83,1.03,2.26,0,
3.83,1.03,2.26,0,
3.83,1.03,2.26,0,
3.83,1.03,2.26,0,
3.83,1.03,2.26,0,
3.83,1.03,2.26,0,
3.83,1.03,2.26,0,
3.83,1.03,2.26,0,
3.83,1.03,2.26,0,
3.71,0.99,1.95,0,
3.71,0.99,1.95,0,
3.71,0.99,1.95,0,
3.71,0.99,1.95,0,
3.71,0.99,1.95,0,
3.71,0.99,1.95,0,
3.71,0.99,1.95,0,
3.71,0.99,1.95,0,
3.18,0.65,0.61,0,
3.18,0.65,0.61,0,
3.18,0.65,0.61,0,
3.18,0.65,0.61,0,
3.18,0.65,0.61,0,
3.18,0.65,0.61,0,
3.18,0.65,0.61,0,
3.18,0.65,0.61,0,
3.18,0.65,0.61,0,
2.91,0.96,0.73,0,
2.91,0.96,0.73,0,
2.91,0.96,0.73,0,
2.91,0.96,0.73,0,
2.91,0.96,0.73,0,
2.91,0.96,0.73,0,
2.91,0.96,0.73,0,
2.91,0.96,0.73,0,
2.91,0.96,0.73,0,
2.98,0.96,1.11,0,
2.98,0.96,1.11,0,
2.98,0.96,1.11,0,
2.98,0.96,1.11,0,
2.98,0.96,1.11,0,
2.98,0.96,1.11,0,
2.98,0.96,1.11,0,
2.98,0.96,1.11,0,
2.98,0.96,1.11,0,
2.33,0.65,1.26,0,0
2.33,0.65,1.26,0,
2.33,0.65,1.26,0,
2.33,0.65,1.26,0,
2.33,0.65,1.26,0,
2.33,0.65,1.26,0,
2.33,0.65,1.26,0,
2.33,0.65,1.26,0,
2.33,0.65,1.26,0,
1.99,0.42,-0.11,0,
1.99,0.42,-0.11,0,
1.99,0.42,-0.11,0,
1.99,0.42,-0.11,0,
1.99,0.42,-0.11,0,
1.99,0.42,-0.11,0,
1.99,0.42,-0.11,0,
1.99,0.42,-0.11,0,
1.99,0.42,-0.11,0,
1.42,0.19,0.19,0,
1.42,0.19,0.19,0,
1.42,0.19,0.19,0,
1.42,0.19,0.19,0,
1.42,0.19,0.19,0,
1.42,0.19,0.19,0,
1.42,0.19,0.19,0,
1.42,0.19,0.19,0,
1.42,0.19,0.19,0,
1.45,0.57,-0.5,0,
1.45,0.57,-0.5,0,
1.45,0.57,-0.5,0,
1.45,0.57,-0.5,0,
1.45,0.57,-0.5,0,
1.45,0.57,-0.5,0,
1.45,0.57,-0.5,0,
1.45,0.57,-0.5,0,
1.45,0.57,-0.5,0,
1.11,0.31,-0.88,0,
1.11,0.31,-0.88,0,
1.11,0.31,-0.88,0,
1.11,0.31,-0.88,0,
1.11,0.31,-0.88,0,
1.11,0.31,-0.88,0,
1.11,0.31,-0.88,0,
1.11,0.31,-0.88,0,
0.73,-0.61,-0.57,0,
0.73,-0.61,-0.57,0,
0.73,-0.61,-0.57,0,
0.73,-0.61,-0.57,0,
0.73,-0.61,-0.57,0,
0.73,-0.61,-0.57,0,
0.73,-0.61,-0.57,0,
0.73,-0.61,-0.57,0,
0.73,-0.61,-0.57,0,
1.99,-0.92,-1.84,0,
1.99,-0.92,-1.84,0,
1.99,-0.92,-1.84,0,
1.99,-0.92,-1.84,0,
1.99,-0.92,-1.84,0,
1.99,-0.92,-1.84,0,
1.99,-0.92,-1.84,0,
1.99,-0.92,-1.84,0,
1.99,-0.92,-1.84,0,
2.91,-0.69,-2.3,0,
2.91,-0.69,-2.3,0,
2.91,-0.69,-2.3,0,
2.91,-0.69,-2.3,0,
2.91,-0.69,-2.3,0,
2.91,-0.69,-2.3,0,
2.91,-0.69,-2.3,0,
2.91,-0.69,-2.3,0,
2.91,-0.69,-2.3,0,
5.7,-1.95,-1.91,0,
5.7,-1.95,-1.91,0,
5.7,-1.95,-1.91,0,
5.7,-1.95,-1.91,0,
5.7,-1.95,-1.91,0,
5.7,-1.95,-1.91,0,
5.7,-1.95,-1.91,0,
5.7,-1.95,-1.91,0,
5.7,-1.95,-1.91,0,
1.91,-2.26,-2.14,0,
1.91,-2.26,-2.14,0,
1.91,-2.26,-2.14,0,
1.91,-2.26,-2.14,0,
1.91,-2.26,-2.14,0,
1.91,-2.26,-2.14,0,
1.91,-2.26,-2.14,0,
1.91,-2.26,-2.14,0,
1.91,-2.26,-2.14,0,
3.21,-1.34,-2.49,0,
3.21,-1.34,-2.49,0,
3.21,-1.34,-2.49,0,
3.21,-1.34,-2.49,0,
3.21,-1.34,-2.49,0,
3.21,-1.34,-2.49,0,
3.21,-1.34,-2.49,0,
3.21,-1.34,-2.49,0,
3.21,-1.34,-2.49,0,
4.55,0.61,-0.57,0,
4.55,0.61,-0.57,0,
4.55,0.61,-0.57,0,
4.55,0.61,-0.57,0,
4.55,0.61,-0.57,0,
4.55,0.61,-0.57,0,
4.55,0.61,-0.57,0,
4.55,0.61,-0.57,0,
4.59,2.07,-0.08,0,
4.59,2.07,-0.08,0,
4.59,2.07,-0.08,0,
4.59,2.07,-0.08,0,
4.59,2.07,-0.08,0,
4.59,2.07,-0.08,0,
4.59,2.07,-0.08,0,
4.59,2.07,-0.08,0,
4.59,2.07,-0.08,0,
4.48,2.41,-0.04,0,
4.48,2.41,-0.04,0,
4.48,2.41,-0.04,0,
4.48,2.41,-0.04,0,
4.48,2.41,-0.04,0,
4.48,2.41,-0.04,0,
4.48,2.41,-0.04,0,
4.48,2.41,-0.04,0,
4.48,2.41,-0.04,0,
4.86,0.65,-0.31,0,
4.86,0.65,-0.31,0,
4.86,0.65,-0.31,0,
4.86,0.65,-0.31,0,
4.86,0.65,-0.31,0,
4.86,0.65,-0.31,0,
4.86,0.65,-0.31,0,
4.86,0.65,-0.31,0,
4.86,0.65,-0.31,0,
5.09,1.11,-0.69,0,
5.09,1.11,-0.69,0,
5.09,1.11,-0.69,0,
5.09,1.11,-0.69,0,
5.09,1.11,-0.69,0,
5.09,1.11,-0.69,0,
5.09,1.11,-0.69,0,
5.09,1.11,-0.69,0,
5.09,1.11,-0.69,0,
4.32,1.53,-0.46,0,
4.32,1.53,-0.46,0,
4.32,1.53,-0.46,0,
4.32,1.53,-0.46,0,
4.32,1.53,-0.46,0,
4.32,1.53,-0.46,0,
4.32,1.53,-0.46,0,
4.32,1.53,-0.46,0,
4.32,1.53,-0.46,0,0
4.13,0.73,0.27,0,
4.13,0.73,0.27,0,
4.13,0.73,0.27,0,
4.13,0.73,0.27,0,
4.13,0.73,0.27,0,
4.13,0.73,0.27,0,
4.13,0.73,0.27,0,
4.13,0.73,0.27,0,
4.13,0.73,0.27,0,
4.63,0.99,0.15,0,
4.63,0.99,0.15,0,
4.63,0.99,0.15,0,
4.63,0.99,0.15,0,
4.63,0.99,0.15,0,
4.63,0.99,0.15,0,
4.63,0.99,0.15,0,
4.63,0.99,0.15,0,
4.63,0.99,0.15,0,
3.79,0.46,0.8,0,
3.79,0.46,0.8,0,
3.79,0.46,0.8,0,
3.79,0.46,0.8,0,
3.79,0.46,0.8,0,
3.79,0.46,0.8,0,
3.79,0.46,0.8,0,
3.79,0.46,0.8,0,
3.79,0.46,0.8,0,
3.94,0.61,1.15,0,
3.94,0.61,1.15,0,
3.94,0.61,1.15,0,
3.94,0.61,1.15,0,
3.94,0.61,1.15,0,
3.94,0.61,1.15,0,
3.94,0.61,1.15,0,
3.94,0.61,1.15,0,
3.79,0.69,1.45,0,
3.79,0.69,1.45,0,
